SURVEY_YEAR,NAME,MEASURE_NAME,COL_START_DATE,COL_END_DATE,RATE,TOTAL,MEASURE_DESCRIPTION,time,CYCLE,state
2024,Illinois,PRICEINCR,"January 9, 2024","February 5, 2024",80.5,6451744,Adults who think prices have increased in the area where they live and shop in the last two months,2024,01,17
2024,Illinois,PRICEWORRY,"January 9, 2024","February 5, 2024",76.2,6030094,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,01,17
2024,Indiana,DISPLACED,"January 9, 2024","February 5, 2024",1.2,54310,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,01,18
2024,Indiana,DISPLACEDTIME,"January 9, 2024","February 5, 2024",81.4,44202,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,01,18
2024,Indiana,EMOTIONAL,"January 9, 2024","February 5, 2024",83.6,3858219,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,01,18
2024,Indiana,ENERGYBILL,"January 9, 2024","February 5, 2024",25.1,1085438,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,01,18
2024,Indiana,EVICTFOR,"January 9, 2024","February 5, 2024",15.0,39555,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,01,18
2024,Indiana,EXPENSE,"January 9, 2024","February 5, 2024",36.6,1664105,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,01,18
2024,Indiana,FOODFORCHLD1,"January 9, 2024","February 5, 2024",38.5,643570,Adults in households where children currently receive food assistance,2024,01,18
2024,Indiana,FOODSCARCE,"January 9, 2024","February 5, 2024",10.1,456768,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,01,18
2024,Indiana,GASIMPACT,"January 9, 2024","February 5, 2024",48.4,2068987,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,01,18
2024,Indiana,LONELY,"January 9, 2024","February 5, 2024",39.4,1818306,"Adults who reported feeling lonely sometimes, usually, or always.",2024,01,18
2024,Indiana,LONGCOVID_1,"January 9, 2024","February 5, 2024",30.1,670721,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,01,18
2024,Indiana,PRICEINCR,"January 9, 2024","February 5, 2024",83.8,3826052,Adults who think prices have increased in the area where they live and shop in the last two months,2024,01,18
2024,Indiana,PRICEWORRY,"January 9, 2024","February 5, 2024",79.4,3605392,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,01,18
2024,Iowa,DISPLACED,"January 9, 2024","February 5, 2024",0.4,8417,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,01,19
2024,Iowa,DISPLACEDTIME,"January 9, 2024","February 5, 2024",19.4,1630,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,01,19
2024,Iowa,EMOTIONAL,"January 9, 2024","February 5, 2024",80.3,1685346,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,01,19
2024,Iowa,ENERGYBILL,"January 9, 2024","February 5, 2024",19.6,389737,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,01,19
2024,Iowa,EVICTFOR,"January 9, 2024","February 5, 2024",27.3,26866,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,01,19
2024,Iowa,EXPENSE,"January 9, 2024","February 5, 2024",34.2,711631,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,01,19
2024,Iowa,FOODFORCHLD1,"January 9, 2024","February 5, 2024",32.9,226837,Adults in households where children currently receive food assistance,2024,01,19
2024,Iowa,FOODSCARCE,"January 9, 2024","February 5, 2024",10.4,218102,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,01,19
2024,Iowa,GASIMPACT,"January 9, 2024","February 5, 2024",42.7,832928,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,01,19
2024,Iowa,LONELY,"January 9, 2024","February 5, 2024",43.9,927573,"Adults who reported feeling lonely sometimes, usually, or always.",2024,01,19
2024,Iowa,LONGCOVID_1,"January 9, 2024","February 5, 2024",27.8,294562,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,01,19
2024,Iowa,PRICEINCR,"January 9, 2024","February 5, 2024",78.5,1652096,Adults who think prices have increased in the area where they live and shop in the last two months,2024,01,19
2024,Iowa,PRICEWORRY,"January 9, 2024","February 5, 2024",75.6,1577731,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,01,19
2024,Kansas,DISPLACED,"January 9, 2024","February 5, 2024",0.2,4116,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,01,20
2024,Kansas,DISPLACEDTIME,"January 9, 2024","February 5, 2024",34.4,1415,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,01,20
2024,Kansas,EMOTIONAL,"January 9, 2024","February 5, 2024",82.8,1598912,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,01,20
2024,Kansas,ENERGYBILL,"January 9, 2024","February 5, 2024",19.2,350511,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,01,20
2024,Kansas,EVICTFOR,"January 9, 2024","February 5, 2024",35.4,19865,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,01,20
2024,Kansas,EXPENSE,"January 9, 2024","February 5, 2024",35.1,658571,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,01,20
2024,Kansas,FOODFORCHLD1,"January 9, 2024","February 5, 2024",27.2,156818,Adults in households where children currently receive food assistance,2024,01,20
2024,Kansas,FOODSCARCE,"January 9, 2024","February 5, 2024",8.3,153811,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,01,20
2024,Kansas,GASIMPACT,"January 9, 2024","February 5, 2024",46.5,839061,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,01,20
2024,Kansas,LONELY,"January 9, 2024","February 5, 2024",40.3,780006,"Adults who reported feeling lonely sometimes, usually, or always.",2024,01,20
2024,Kansas,LONGCOVID_1,"January 9, 2024","February 5, 2024",32.3,302182,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,01,20
2024,Kansas,PRICEINCR,"January 9, 2024","February 5, 2024",79.4,1517639,Adults who think prices have increased in the area where they live and shop in the last two months,2024,01,20
2024,Kansas,PRICEWORRY,"January 9, 2024","February 5, 2024",76.0,1432356,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,01,20
2024,Kentucky,DISPLACED,"January 9, 2024","February 5, 2024",0.5,14053,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,01,21
2024,Kentucky,DISPLACEDTIME,"January 9, 2024","February 5, 2024",55.5,7803,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,01,21
2024,Kentucky,EMOTIONAL,"January 9, 2024","February 5, 2024",84.0,2541983,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,01,21
2024,Kentucky,ENERGYBILL,"January 9, 2024","February 5, 2024",26.8,767499,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,01,21
2024,Kentucky,EVICTFOR,"January 9, 2024","February 5, 2024",41.3,127662,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,01,21
2024,Kentucky,EXPENSE,"January 9, 2024","February 5, 2024",42.4,1265212,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,01,21
2024,Kentucky,FOODFORCHLD1,"January 9, 2024","February 5, 2024",61.0,575480,Adults in households where children currently receive food assistance,2024,01,21
2024,Kentucky,FOODSCARCE,"January 9, 2024","February 5, 2024",13.8,409860,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,01,21
2024,Kentucky,GASIMPACT,"January 9, 2024","February 5, 2024",52.8,1504904,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,01,21
2024,Kentucky,LONELY,"January 9, 2024","February 5, 2024",45.6,1381519,"Adults who reported feeling lonely sometimes, usually, or always.",2024,01,21
2024,Kentucky,LONGCOVID_1,"January 9, 2024","February 5, 2024",38.9,625895,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,01,21
2024,Kentucky,PRICEINCR,"January 9, 2024","February 5, 2024",84.7,2547456,Adults who think prices have increased in the area where they live and shop in the last two months,2024,01,21
2024,Kentucky,PRICEWORRY,"January 9, 2024","February 5, 2024",82.4,2445572,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,01,21
2024,Louisiana,DISPLACED,"January 9, 2024","February 5, 2024",5.5,150616,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,01,22
2024,Louisiana,DISPLACEDTIME,"January 9, 2024","February 5, 2024",35.4,52427,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,01,22
2024,Louisiana,EMOTIONAL,"January 9, 2024","February 5, 2024",75.3,2190626,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,01,22
2024,Louisiana,ENERGYBILL,"January 9, 2024","February 5, 2024",32.1,845499,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,01,22
2024,Louisiana,EVICTFOR,"January 9, 2024","February 5, 2024",26.2,57761,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,01,22
2024,Louisiana,EXPENSE,"January 9, 2024","February 5, 2024",42.7,1216957,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,01,22
2024,Louisiana,FOODFORCHLD1,"January 9, 2024","February 5, 2024",58.3,608115,Adults in households where children currently receive food assistance,2024,01,22
2024,Louisiana,FOODSCARCE,"January 9, 2024","February 5, 2024",16.5,464555,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,01,22
2024,Louisiana,GASIMPACT,"January 9, 2024","February 5, 2024",51.3,1344615,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,01,22
2024,Louisiana,LONELY,"January 9, 2024","February 5, 2024",46.5,1349303,"Adults who reported feeling lonely sometimes, usually, or always.",2024,01,22
2024,Louisiana,LONGCOVID_1,"January 9, 2024","February 5, 2024",29.4,396775,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,01,22
2024,Louisiana,PRICEINCR,"January 9, 2024","February 5, 2024",86.6,2476091,Adults who think prices have increased in the area where they live and shop in the last two months,2024,01,22
2024,Louisiana,PRICEWORRY,"January 9, 2024","February 5, 2024",84.5,2410645,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,01,22
