data_type_code,time_slot_id,seasonally_adj,category_code,cell_value,error_data,time,us,series_name,plot_groupings
RNTSLD,0,no,ESTIMATE,1111,no,2012-Q3,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,939,no,2012-Q4,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,1653,no,2012-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1595,no,2012-Q2,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1499,no,2012-Q4,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,4480,no,2012-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4494,no,2012-Q2,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4561,no,2012-Q3,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4333,no,2012-Q4,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,132619,no,2012-Q1,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,132748,no,2012-Q2,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,132890,no,2012-Q3,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,133062,no,2012-Q4,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1381,no,2012-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1271,no,2012-Q2,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1111,no,2012-Q3,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1287,no,2012-Q4,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,18476,no,2012-Q1,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,18519,no,2012-Q2,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,17939,no,2012-Q4,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,13995,no,2012-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,14026,no,2012-Q2,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13588,no,2012-Q3,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13605,no,2012-Q4,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,65.4,no,2012-Q1,1,Homeownership Rate,Rates
HOR,0,no,RATE,65.5,no,2012-Q2,1,Homeownership Rate,Rates
HOR,0,no,RATE,65.5,no,2012-Q3,1,Homeownership Rate,Rates
HOR,0,no,RATE,65.4,no,2012-Q4,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2012-Q2,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2012-Q3,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2012-Q4,1,Error Homeownership Rate,Error
HVR,0,no,RATE,2.2,no,2012-Q1,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,2.1,no,2012-Q2,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.9,no,2012-Q3,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.9,no,2012-Q4,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2012-Q1,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2012-Q2,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2012-Q3,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2012-Q4,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,8.8,no,2012-Q1,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,8.6,no,2012-Q2,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,8.6,no,2012-Q3,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,8.7,no,2012-Q4,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.4,yes,2012-Q1,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.4,yes,2012-Q2,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.4,yes,2012-Q3,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.4,yes,2012-Q4,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,65.6,no,2012-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.6,no,2012-Q2,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.4,no,2012-Q3,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.3,no,2012-Q4,1,Seasonal Adjusted Home Owner Rate,Rates
OFFMAR,0,no,ESTIMATE,7513,no,2013-Q2,1,Held Off the Market Vacant Housing Units,Vacant Inventory
RNTSLD,0,no,ESTIMATE,955,no,2013-Q1,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,1478,no,2013-Q3,1,Vacant Housing Units For Sale,Vacant Inventory
YRVAC,0,no,ESTIMATE,13768,no,2013-Q2,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,65.3,no,2013-Q3,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2013-Q4,1,Error Homeownership Rate,Error
OCC,0,no,ESTIMATE,114778,no,2013-Q1,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,115244,no,2013-Q2,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,115415,no,2013-Q3,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,115712,no,2013-Q4,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,2306,no,2013-Q1,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2461,no,2013-Q2,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2415,no,2013-Q3,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2388,no,2013-Q4,1,Held Off the Market and for Occasional Use,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7617,no,2013-Q1,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7315,no,2013-Q3,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7392,no,2013-Q4,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3980,no,2013-Q1,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3790,no,2013-Q2,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3695,no,2013-Q3,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3780,no,2013-Q4,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,74600,no,2013-Q1,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,74907,no,2013-Q2,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,75319,no,2013-Q3,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,75429,no,2013-Q4,1,Owner Occupied Units,Occupied Inventory
RENT,0,no,ESTIMATE,3803,no,2013-Q1,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3631,no,2013-Q2,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3693,no,2013-Q3,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3651,no,2013-Q4,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,40178,no,2013-Q1,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,40337,no,2013-Q2,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,40097,no,2013-Q3,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,40284,no,2013-Q4,1,Renter Occupied Units,Occupied Inventory
RNTSLD,0,no,ESTIMATE,1157,no,2013-Q2,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1192,no,2013-Q3,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,997,no,2013-Q4,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,1611,no,2013-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1467,no,2013-Q2,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1597,no,2013-Q4,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,4473,no,2013-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4398,no,2013-Q2,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4500,no,2013-Q3,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4452,no,2013-Q4,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,133234,no,2013-Q1,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,133408,no,2013-Q2,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,133593,no,2013-Q3,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,133799,no,2013-Q4,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1331,no,2013-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1261,no,2013-Q2,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1207,no,2013-Q3,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1224,no,2013-Q4,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,18459,no,2013-Q1,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,18165,no,2013-Q2,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,18177,no,2013-Q3,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,18087,no,2013-Q4,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,13985,no,2013-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13679,no,2013-Q3,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13635,no,2013-Q4,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,65.0,no,2013-Q1,1,Homeownership Rate,Rates
HOR,0,no,RATE,65.0,no,2013-Q2,1,Homeownership Rate,Rates
HOR,0,no,RATE,65.2,no,2013-Q4,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2013-Q1,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2013-Q2,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2013-Q3,1,Error Homeownership Rate,Error
HVR,0,no,RATE,2.1,no,2013-Q1,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.9,no,2013-Q2,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.9,no,2013-Q3,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,2.1,no,2013-Q4,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2013-Q1,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2013-Q2,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2013-Q3,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2013-Q4,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,8.6,no,2013-Q1,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,8.2,no,2013-Q2,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,8.3,no,2013-Q3,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,8.2,no,2013-Q4,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.4,yes,2013-Q1,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.4,yes,2013-Q2,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.4,yes,2013-Q3,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.4,yes,2013-Q4,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,65.2,no,2013-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.1,no,2013-Q2,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.2,no,2013-Q3,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.1,no,2013-Q4,1,Seasonal Adjusted Home Owner Rate,Rates
RVR,0,no,RATE,8.3,no,2014-Q1,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,7.5,no,2014-Q2,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,7.4,no,2014-Q3,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,7.0,no,2014-Q4,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.4,yes,2014-Q1,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.4,yes,2014-Q2,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.4,yes,2014-Q3,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.3,yes,2014-Q4,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,64.9,no,2014-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,64.8,no,2014-Q2,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,64.3,no,2014-Q3,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,63.9,no,2014-Q4,1,Seasonal Adjusted Home Owner Rate,Rates
OFFMAR,0,no,ESTIMATE,7636,no,2014-Q3,1,Held Off the Market Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4522,no,2014-Q2,1,Seasonal Vacant Housing Units,Vacant Inventory
E_HOR,0,no,RATE,0.5,yes,2014-Q1,1,Error Homeownership Rate,Error
E_HVR,0,no,RATE,0.1,yes,2014-Q2,1,Error Homeowner Vacancy Rate,Error
OCC,0,no,ESTIMATE,115552,no,2014-Q1,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,115992,no,2014-Q2,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,116253,no,2014-Q3,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,117686,no,2014-Q4,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,2299,no,2014-Q1,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2444,no,2014-Q2,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2300,no,2014-Q3,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,1942,no,2014-Q4,1,Held Off the Market and for Occasional Use,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7587,no,2014-Q1,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7758,no,2014-Q2,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7126,no,2014-Q4,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3915,no,2014-Q1,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,4004,no,2014-Q2,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3934,no,2014-Q3,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3809,no,2014-Q4,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,74916,no,2014-Q1,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,75017,no,2014-Q2,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,74846,no,2014-Q3,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,75271,no,2014-Q4,1,Owner Occupied Units,Occupied Inventory
RENT,0,no,ESTIMATE,3738,no,2014-Q1,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3375,no,2014-Q2,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3373,no,2014-Q3,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3243,no,2014-Q4,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,40636,no,2014-Q1,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,40976,no,2014-Q2,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,41407,no,2014-Q3,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,42416,no,2014-Q4,1,Renter Occupied Units,Occupied Inventory
RNTSLD,0,no,ESTIMATE,1028,no,2014-Q1,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1129,no,2014-Q2,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1167,no,2014-Q3,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,968,no,2014-Q4,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,1532,no,2014-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1435,no,2014-Q2,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1380,no,2014-Q3,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1463,no,2014-Q4,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,4568,no,2014-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4612,no,2014-Q3,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4160,no,2014-Q4,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,134005,no,2014-Q1,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,134212,no,2014-Q2,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,134423,no,2014-Q3,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,134642,no,2014-Q4,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1373,no,2014-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1310,no,2014-Q2,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1401,no,2014-Q3,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1375,no,2014-Q4,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,18453,no,2014-Q1,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,18219,no,2014-Q2,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,18170,no,2014-Q3,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,16956,no,2014-Q4,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,13885,no,2014-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13697,no,2014-Q2,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13557,no,2014-Q3,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,12797,no,2014-Q4,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,64.8,no,2014-Q1,1,Homeownership Rate,Rates
HOR,0,no,RATE,64.7,no,2014-Q2,1,Homeownership Rate,Rates
HOR,0,no,RATE,64.4,no,2014-Q3,1,Homeownership Rate,Rates
HOR,0,no,RATE,64.0,no,2014-Q4,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2014-Q2,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2014-Q3,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2014-Q4,1,Error Homeownership Rate,Error
HVR,0,no,RATE,2.0,no,2014-Q1,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.9,no,2014-Q2,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.8,no,2014-Q3,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.9,no,2014-Q4,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2014-Q1,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2014-Q3,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2014-Q4,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,7.0,no,2015-Q4,1,Rental Vacancy Rate,Rates
OCC,0,no,ESTIMATE,117360,no,2015-Q1,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,117702,no,2015-Q2,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,117799,no,2015-Q3,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,118264,no,2015-Q4,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,1906,no,2015-Q1,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2044,no,2015-Q2,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2093,no,2015-Q3,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2033,no,2015-Q4,1,Held Off the Market and for Occasional Use,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7230,no,2015-Q1,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7166,no,2015-Q3,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7352,no,2015-Q4,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3877,no,2015-Q1,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3836,no,2015-Q2,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3896,no,2015-Q4,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,74729,no,2015-Q1,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,74672,no,2015-Q2,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,75029,no,2015-Q3,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,75507,no,2015-Q4,1,Owner Occupied Units,Occupied Inventory
RENT,0,no,ESTIMATE,3311,no,2015-Q1,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3207,no,2015-Q2,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3404,no,2015-Q3,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3246,no,2015-Q4,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,42631,no,2015-Q1,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43029,no,2015-Q2,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,42770,no,2015-Q3,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,42758,no,2015-Q4,1,Renter Occupied Units,Occupied Inventory
RNTSLD,0,no,ESTIMATE,986,no,2015-Q1,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1134,no,2015-Q2,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1194,no,2015-Q3,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1018,no,2015-Q4,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,1424,no,2015-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1385,no,2015-Q2,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1452,no,2015-Q4,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,4551,no,2015-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4492,no,2015-Q2,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4320,no,2015-Q3,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,4219,no,2015-Q4,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,134862,no,2015-Q1,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,135309,no,2015-Q3,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,135552,no,2015-Q4,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1447,no,2015-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1283,no,2015-Q2,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
